areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",ltla,2021-02-02,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-02,16_17,10246.0,1.0,0.0,31.0,2.0,1.0,0.0,0.3,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-02,18_24,64118.0,65.0,0.0,3095.0,56.0,65.0,0.0,4.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-02-02,25_29,53733.0,84.0,1.0,3758.0,54.0,84.0,1.0,7.0,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-02,30_34,53347.0,121.0,1.0,3854.0,69.0,121.0,1.0,7.2,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-02,35_39,46028.0,135.0,0.0,3258.0,49.0,135.0,0.0,7.1,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-02-02,40_44,37477.0,123.0,0.0,3009.0,60.0,123.0,0.0,8.0,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-02-02,45_49,31558.0,119.0,0.0,2949.0,49.0,119.0,0.0,9.3,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-02-02,50_54,29502.0,135.0,0.0,3123.0,70.0,135.0,0.0,10.6,0.5,0.5
E06000023,"Bristol, City of",ltla,2021-02-02,55_59,27535.0,159.0,1.0,3172.0,61.0,159.0,1.0,11.5,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-02-02,60_64,22133.0,89.0,0.0,2282.0,51.0,89.0,0.0,10.3,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-02-02,65_69,17964.0,40.0,0.0,1321.0,69.0,40.0,0.0,7.4,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-02,70_74,16541.0,15.0,0.0,6070.0,323.0,15.0,0.0,36.7,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-02-02,75_79,11597.0,3.0,0.0,9826.0,199.0,3.0,0.0,84.7,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-02,80_84,8170.0,1464.0,0.0,7447.0,17.0,1464.0,0.0,91.2,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-02-02,85_89,5082.0,901.0,0.0,4618.0,16.0,901.0,0.0,90.9,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-02-02,90+,2911.0,406.0,0.0,2599.0,20.0,406.0,0.0,89.3,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-02-01,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-01,16_17,10246.0,1.0,0.0,29.0,0.0,1.0,0.0,0.3,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-01,18_24,64118.0,65.0,0.0,3039.0,66.0,65.0,0.0,4.7,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-02-01,25_29,53733.0,83.0,0.0,3704.0,59.0,83.0,0.0,6.9,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-01,30_34,53347.0,120.0,1.0,3785.0,61.0,120.0,1.0,7.1,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-01,35_39,46028.0,135.0,0.0,3209.0,48.0,135.0,0.0,7.0,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-02-01,40_44,37477.0,123.0,0.0,2949.0,65.0,123.0,0.0,7.9,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-02-01,45_49,31558.0,119.0,0.0,2900.0,52.0,119.0,0.0,9.2,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-02-01,50_54,29502.0,135.0,0.0,3053.0,61.0,135.0,0.0,10.3,0.5,0.5
E06000023,"Bristol, City of",ltla,2021-02-01,55_59,27535.0,158.0,1.0,3111.0,49.0,158.0,1.0,11.3,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-02-01,60_64,22133.0,89.0,0.0,2231.0,44.0,89.0,0.0,10.1,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-02-01,65_69,17964.0,40.0,0.0,1252.0,33.0,40.0,0.0,7.0,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-02-01,70_74,16541.0,15.0,0.0,5747.0,203.0,15.0,0.0,34.7,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-02-01,75_79,11597.0,3.0,0.0,9627.0,173.0,3.0,0.0,83.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-02-01,80_84,8170.0,1464.0,0.0,7430.0,17.0,1464.0,0.0,90.9,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-02-01,85_89,5082.0,901.0,0.0,4602.0,15.0,901.0,0.0,90.6,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-02-01,90+,2911.0,406.0,0.0,2579.0,10.0,406.0,0.0,88.6,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-31,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-31,16_17,10246.0,1.0,0.0,29.0,1.0,1.0,0.0,0.3,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-31,18_24,64118.0,65.0,0.0,2973.0,66.0,65.0,0.0,4.6,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-31,25_29,53733.0,83.0,1.0,3645.0,87.0,83.0,1.0,6.8,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-31,30_34,53347.0,119.0,4.0,3724.0,77.0,119.0,4.0,7.0,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-31,35_39,46028.0,135.0,1.0,3161.0,73.0,135.0,1.0,6.9,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-31,40_44,37477.0,123.0,1.0,2884.0,47.0,123.0,1.0,7.7,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-31,45_49,31558.0,119.0,3.0,2848.0,68.0,119.0,3.0,9.0,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-31,50_54,29502.0,135.0,2.0,2992.0,78.0,135.0,2.0,10.1,0.5,0.5
E06000023,"Bristol, City of",ltla,2021-01-31,55_59,27535.0,157.0,0.0,3062.0,72.0,157.0,0.0,11.1,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-31,60_64,22133.0,89.0,0.0,2187.0,37.0,89.0,0.0,9.9,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-31,65_69,17964.0,40.0,0.0,1219.0,28.0,40.0,0.0,6.8,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-31,70_74,16541.0,15.0,0.0,5544.0,51.0,15.0,0.0,33.5,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-31,75_79,11597.0,3.0,0.0,9454.0,51.0,3.0,0.0,81.5,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-31,80_84,8170.0,1464.0,0.0,7413.0,3.0,1464.0,0.0,90.7,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-31,85_89,5082.0,901.0,0.0,4587.0,0.0,901.0,0.0,90.3,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-31,90+,2911.0,406.0,0.0,2569.0,0.0,406.0,0.0,88.3,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-30,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-30,16_17,10246.0,1.0,0.0,28.0,1.0,1.0,0.0,0.3,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-30,18_24,64118.0,65.0,0.0,2907.0,138.0,65.0,0.0,4.5,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-30,25_29,53733.0,82.0,0.0,3558.0,136.0,82.0,0.0,6.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-30,30_34,53347.0,115.0,2.0,3647.0,133.0,115.0,2.0,6.8,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-30,35_39,46028.0,134.0,4.0,3088.0,126.0,134.0,4.0,6.7,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-30,40_44,37477.0,122.0,1.0,2837.0,93.0,122.0,1.0,7.6,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-30,45_49,31558.0,116.0,2.0,2780.0,102.0,116.0,2.0,8.8,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-30,50_54,29502.0,133.0,1.0,2914.0,111.0,133.0,1.0,9.9,0.5,0.5
E06000023,"Bristol, City of",ltla,2021-01-30,55_59,27535.0,157.0,0.0,2990.0,157.0,157.0,0.0,10.9,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-30,60_64,22133.0,89.0,1.0,2150.0,100.0,89.0,1.0,9.7,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-30,65_69,17964.0,40.0,0.0,1191.0,102.0,40.0,0.0,6.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-30,70_74,16541.0,15.0,0.0,5493.0,1697.0,15.0,0.0,33.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-30,75_79,11597.0,3.0,0.0,9403.0,662.0,3.0,0.0,81.1,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-30,80_84,8170.0,1464.0,0.0,7410.0,54.0,1464.0,0.0,90.7,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-30,85_89,5082.0,901.0,0.0,4587.0,39.0,901.0,0.0,90.3,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-30,90+,2911.0,406.0,0.0,2569.0,24.0,406.0,0.0,88.3,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-29,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-29,16_17,10246.0,1.0,0.0,27.0,2.0,1.0,0.0,0.3,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-29,18_24,64118.0,65.0,0.0,2769.0,119.0,65.0,0.0,4.3,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-29,25_29,53733.0,82.0,0.0,3422.0,117.0,82.0,0.0,6.4,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-29,30_34,53347.0,113.0,3.0,3514.0,127.0,113.0,3.0,6.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-29,35_39,46028.0,130.0,0.0,2962.0,107.0,130.0,0.0,6.4,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-29,40_44,37477.0,121.0,0.0,2744.0,99.0,121.0,0.0,7.3,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-29,45_49,31558.0,114.0,0.0,2678.0,101.0,114.0,0.0,8.5,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-29,50_54,29502.0,132.0,0.0,2803.0,125.0,132.0,0.0,9.5,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-29,55_59,27535.0,157.0,0.0,2833.0,96.0,157.0,0.0,10.3,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-29,60_64,22133.0,88.0,0.0,2050.0,83.0,88.0,0.0,9.3,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-29,65_69,17964.0,40.0,0.0,1089.0,58.0,40.0,0.0,6.1,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-29,70_74,16541.0,15.0,0.0,3796.0,1211.0,15.0,0.0,22.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-29,75_79,11597.0,3.0,0.0,8741.0,1311.0,3.0,0.0,75.4,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-29,80_84,8170.0,1464.0,0.0,7356.0,117.0,1464.0,0.0,90.0,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-29,85_89,5082.0,901.0,0.0,4548.0,44.0,901.0,0.0,89.5,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-29,90+,2911.0,406.0,0.0,2545.0,47.0,406.0,0.0,87.4,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-28,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-28,16_17,10246.0,1.0,0.0,25.0,1.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-28,18_24,64118.0,65.0,0.0,2650.0,84.0,65.0,0.0,4.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-28,25_29,53733.0,82.0,1.0,3305.0,110.0,82.0,1.0,6.2,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-28,30_34,53347.0,110.0,1.0,3387.0,137.0,110.0,1.0,6.3,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-28,35_39,46028.0,130.0,2.0,2855.0,91.0,130.0,2.0,6.2,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-28,40_44,37477.0,121.0,2.0,2645.0,78.0,121.0,2.0,7.1,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-28,45_49,31558.0,114.0,1.0,2577.0,78.0,114.0,1.0,8.2,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-28,50_54,29502.0,132.0,1.0,2678.0,85.0,132.0,1.0,9.1,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-28,55_59,27535.0,157.0,1.0,2737.0,78.0,157.0,1.0,9.9,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-28,60_64,22133.0,88.0,1.0,1967.0,70.0,88.0,1.0,8.9,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-28,65_69,17964.0,40.0,0.0,1031.0,27.0,40.0,0.0,5.7,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-28,70_74,16541.0,15.0,0.0,2585.0,114.0,15.0,0.0,15.6,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-28,75_79,11597.0,3.0,0.0,7430.0,220.0,3.0,0.0,64.1,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-28,80_84,8170.0,1464.0,0.0,7239.0,60.0,1464.0,0.0,88.6,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-28,85_89,5082.0,901.0,0.0,4504.0,53.0,901.0,0.0,88.6,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-28,90+,2911.0,406.0,0.0,2498.0,31.0,406.0,0.0,85.8,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-27,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-27,16_17,10246.0,1.0,0.0,24.0,2.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-27,18_24,64118.0,65.0,0.0,2566.0,93.0,65.0,0.0,4.0,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-27,25_29,53733.0,81.0,0.0,3195.0,111.0,81.0,0.0,5.9,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-27,30_34,53347.0,109.0,0.0,3250.0,108.0,109.0,0.0,6.1,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-27,35_39,46028.0,128.0,0.0,2764.0,105.0,128.0,0.0,6.0,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-27,40_44,37477.0,119.0,0.0,2567.0,112.0,119.0,0.0,6.8,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-27,45_49,31558.0,113.0,3.0,2499.0,102.0,113.0,3.0,7.9,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-27,50_54,29502.0,131.0,0.0,2593.0,112.0,131.0,0.0,8.8,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-27,55_59,27535.0,156.0,1.0,2659.0,133.0,156.0,1.0,9.7,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-27,60_64,22133.0,87.0,0.0,1897.0,90.0,87.0,0.0,8.6,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-27,65_69,17964.0,40.0,0.0,1004.0,81.0,40.0,0.0,5.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-27,70_74,16541.0,15.0,0.0,2471.0,337.0,15.0,0.0,14.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-27,75_79,11597.0,3.0,0.0,7210.0,196.0,3.0,0.0,62.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-27,80_84,8170.0,1464.0,0.0,7179.0,81.0,1464.0,0.0,87.9,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-27,85_89,5082.0,901.0,0.0,4451.0,65.0,901.0,0.0,87.6,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-27,90+,2911.0,406.0,0.0,2467.0,33.0,406.0,0.0,84.7,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-26,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-26,16_17,10246.0,1.0,0.0,22.0,0.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-26,18_24,64118.0,65.0,0.0,2473.0,62.0,65.0,0.0,3.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-26,25_29,53733.0,81.0,0.0,3084.0,74.0,81.0,0.0,5.7,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-26,30_34,53347.0,109.0,0.0,3142.0,78.0,109.0,0.0,5.9,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-26,35_39,46028.0,128.0,0.0,2659.0,59.0,128.0,0.0,5.8,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-26,40_44,37477.0,119.0,0.0,2455.0,69.0,119.0,0.0,6.6,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-26,45_49,31558.0,110.0,0.0,2397.0,51.0,110.0,0.0,7.6,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-26,50_54,29502.0,131.0,1.0,2481.0,69.0,131.0,1.0,8.4,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-26,55_59,27535.0,155.0,0.0,2526.0,74.0,155.0,0.0,9.2,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-26,60_64,22133.0,87.0,0.0,1807.0,38.0,87.0,0.0,8.2,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-26,65_69,17964.0,40.0,0.0,923.0,24.0,40.0,0.0,5.1,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-26,70_74,16541.0,15.0,1.0,2134.0,60.0,15.0,1.0,12.9,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-26,75_79,11597.0,3.0,0.0,7014.0,210.0,3.0,0.0,60.5,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-26,80_84,8170.0,1464.0,0.0,7098.0,76.0,1464.0,0.0,86.9,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-26,85_89,5082.0,901.0,0.0,4386.0,71.0,901.0,0.0,86.3,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-26,90+,2911.0,406.0,0.0,2434.0,60.0,406.0,0.0,83.6,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-25,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-25,16_17,10246.0,1.0,0.0,22.0,1.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-25,18_24,64118.0,65.0,0.0,2411.0,59.0,65.0,0.0,3.8,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-25,25_29,53733.0,81.0,1.0,3010.0,80.0,81.0,1.0,5.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-25,30_34,53347.0,109.0,0.0,3064.0,72.0,109.0,0.0,5.7,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-25,35_39,46028.0,128.0,1.0,2600.0,73.0,128.0,1.0,5.6,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-25,40_44,37477.0,119.0,0.0,2386.0,71.0,119.0,0.0,6.4,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-25,45_49,31558.0,110.0,1.0,2346.0,80.0,110.0,1.0,7.4,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-25,50_54,29502.0,130.0,1.0,2412.0,59.0,130.0,1.0,8.2,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-25,55_59,27535.0,155.0,0.0,2452.0,82.0,155.0,0.0,8.9,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-25,60_64,22133.0,87.0,0.0,1769.0,55.0,87.0,0.0,8.0,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-25,65_69,17964.0,40.0,0.0,899.0,29.0,40.0,0.0,5.0,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-25,70_74,16541.0,14.0,0.0,2074.0,34.0,14.0,0.0,12.5,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-25,75_79,11597.0,3.0,0.0,6804.0,107.0,3.0,0.0,58.7,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-25,80_84,8170.0,1464.0,0.0,7022.0,92.0,1464.0,0.0,85.9,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-25,85_89,5082.0,901.0,0.0,4315.0,75.0,901.0,0.0,84.9,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-25,90+,2911.0,406.0,0.0,2374.0,41.0,406.0,0.0,81.6,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-24,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-24,16_17,10246.0,1.0,0.0,21.0,2.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-24,18_24,64118.0,65.0,0.0,2352.0,90.0,65.0,0.0,3.7,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-24,25_29,53733.0,80.0,2.0,2930.0,72.0,80.0,2.0,5.5,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-24,30_34,53347.0,109.0,1.0,2992.0,101.0,109.0,1.0,5.6,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-24,35_39,46028.0,127.0,0.0,2527.0,77.0,127.0,0.0,5.5,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-24,40_44,37477.0,119.0,0.0,2315.0,80.0,119.0,0.0,6.2,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-24,45_49,31558.0,109.0,0.0,2266.0,73.0,109.0,0.0,7.2,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-24,50_54,29502.0,129.0,1.0,2353.0,70.0,129.0,1.0,8.0,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-24,55_59,27535.0,155.0,1.0,2370.0,90.0,155.0,1.0,8.6,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-24,60_64,22133.0,87.0,0.0,1714.0,57.0,87.0,0.0,7.7,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-24,65_69,17964.0,40.0,1.0,870.0,30.0,40.0,1.0,4.8,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-24,70_74,16541.0,14.0,0.0,2040.0,10.0,14.0,0.0,12.3,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-24,75_79,11597.0,3.0,0.0,6697.0,174.0,3.0,0.0,57.7,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-24,80_84,8170.0,1464.0,0.0,6930.0,6.0,1464.0,0.0,84.8,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-24,85_89,5082.0,901.0,0.0,4240.0,4.0,901.0,0.0,83.4,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-24,90+,2911.0,406.0,0.0,2333.0,1.0,406.0,0.0,80.1,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-23,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-23,16_17,10246.0,1.0,0.0,19.0,0.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-23,18_24,64118.0,65.0,0.0,2262.0,126.0,65.0,0.0,3.5,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-23,25_29,53733.0,78.0,3.0,2858.0,124.0,78.0,3.0,5.3,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-23,30_34,53347.0,108.0,0.0,2891.0,149.0,108.0,0.0,5.4,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-23,35_39,46028.0,127.0,1.0,2450.0,141.0,127.0,1.0,5.3,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-23,40_44,37477.0,119.0,1.0,2235.0,146.0,119.0,1.0,6.0,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-23,45_49,31558.0,109.0,0.0,2193.0,166.0,109.0,0.0,6.9,0.3,0.3
E06000023,"Bristol, City of",ltla,2021-01-23,50_54,29502.0,128.0,0.0,2283.0,181.0,128.0,0.0,7.7,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-23,55_59,27535.0,154.0,2.0,2280.0,199.0,154.0,2.0,8.3,0.6,0.6
E06000023,"Bristol, City of",ltla,2021-01-23,60_64,22133.0,87.0,2.0,1657.0,211.0,87.0,2.0,7.5,0.4,0.4
E06000023,"Bristol, City of",ltla,2021-01-23,65_69,17964.0,39.0,0.0,840.0,194.0,39.0,0.0,4.7,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-23,70_74,16541.0,14.0,0.0,2030.0,1064.0,14.0,0.0,12.3,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-23,75_79,11597.0,3.0,0.0,6523.0,2129.0,3.0,0.0,56.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-23,80_84,8170.0,1464.0,0.0,6924.0,285.0,1464.0,0.0,84.7,17.9,17.9
E06000023,"Bristol, City of",ltla,2021-01-23,85_89,5082.0,901.0,0.0,4236.0,141.0,901.0,0.0,83.4,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-01-23,90+,2911.0,406.0,0.0,2332.0,68.0,406.0,0.0,80.1,13.9,13.9
E06000023,"Bristol, City of",ltla,2021-01-22,12_15,21429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-22,16_17,10246.0,1.0,0.0,19.0,0.0,1.0,0.0,0.2,0.0,0.0
E06000023,"Bristol, City of",ltla,2021-01-22,18_24,64118.0,65.0,0.0,2136.0,133.0,65.0,0.0,3.3,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-22,25_29,53733.0,75.0,0.0,2734.0,133.0,75.0,0.0,5.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-01-22,30_34,53347.0,108.0,0.0,2742.0,164.0,108.0,0.0,5.1,0.2,0.2
E06000023,"Bristol, City of",ltla,2021-01-22,35_39,46028.0,126.0,0.0,2309.0,131.0,126.0,0.0,5.0,0.3,0.3
